Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-21 10:02:00-04:00,591.4450073242188,592.8654174804688,591.2999877929688,591.9500122070312,591.9500122070312,117558
2021-05-21 10:03:00-04:00,591.8153076171875,592.9400024414062,591.580078125,592.8878173828125,592.8878173828125,102152
2021-05-21 10:04:00-04:00,592.7000122070312,593.659912109375,591.7999877929688,591.9299926757812,591.9299926757812,154022
2021-05-21 10:05:00-04:00,591.8699951171875,592.5800170898438,591.3300170898438,591.9299926757812,591.9299926757812,115007
2021-05-21 10:06:00-04:00,591.9835205078125,594.260009765625,591.9835205078125,593.7600708007812,593.7600708007812,142650
2021-05-21 10:07:00-04:00,593.7999877929688,593.9500122070312,592.1099853515625,592.6649780273438,592.6649780273438,115372
2021-05-21 10:08:00-04:00,592.5750122070312,594.0,592.3300170898438,593.5499877929688,593.5499877929688,109167
2021-05-21 10:09:00-04:00,593.6799926757812,595.0,592.5800170898438,594.330078125,594.330078125,135971
2021-05-21 10:10:00-04:00,594.5,594.6099853515625,593.2501220703125,593.9000244140625,593.9000244140625,91406
2021-05-21 10:11:00-04:00,593.9000244140625,594.4744873046875,593.5999755859375,593.6699829101562,593.6699829101562,73605
2021-05-21 10:12:00-04:00,593.5599975585938,594.0499877929688,593.10009765625,593.52001953125,593.52001953125,76431
2021-05-21 10:13:00-04:00,593.5,593.9299926757812,592.510009765625,593.2385864257812,593.2385864257812,77608
2021-05-21 10:14:00-04:00,593.0,593.25,592.2681274414062,592.2899780273438,592.2899780273438,53852
2021-05-21 10:15:00-04:00,592.44287109375,592.44287109375,590.4099731445312,590.885009765625,590.885009765625,155422
2021-05-21 10:16:00-04:00,591.0,591.02001953125,590.22998046875,590.4500122070312,590.4500122070312,55575
2021-05-21 10:17:00-04:00,590.6400146484375,590.739990234375,589.4114990234375,589.7999877929688,589.7999877929688,92895
2021-05-21 10:18:00-04:00,589.7899780273438,589.8120727539062,587.8800048828125,588.0700073242188,588.0700073242188,154953
2021-05-21 10:19:00-04:00,588.0900268554688,589.2000122070312,588.0900268554688,588.655029296875,588.655029296875,78698
2021-05-21 10:20:00-04:00,588.5900268554688,589.47998046875,588.489990234375,588.9099731445312,588.9099731445312,89676
2021-05-21 10:21:00-04:00,588.9852905273438,589.7899780273438,588.6599731445312,589.3829956054688,589.3829956054688,68940
2021-05-21 10:22:00-04:00,589.3900146484375,591.1699829101562,588.9550170898438,590.8198852539062,590.8198852539062,111658
2021-05-21 10:23:00-04:00,590.9714965820312,591.3200073242188,590.6699829101562,591.3200073242188,591.3200073242188,68725
2021-05-21 10:24:00-04:00,591.3464965820312,591.489990234375,590.4199829101562,590.5700073242188,590.5700073242188,75487
2021-05-21 10:25:00-04:00,590.7349853515625,591.5698852539062,590.4000244140625,591.25,591.25,81072
2021-05-21 10:26:00-04:00,591.25,591.280029296875,589.0,589.280029296875,589.280029296875,70026
2021-05-21 10:27:00-04:00,589.22998046875,589.7000122070312,588.6099853515625,588.7086181640625,588.7086181640625,384457
2021-05-21 10:28:00-04:00,588.77001953125,589.630126953125,588.6300048828125,589.030029296875,589.030029296875,55805
2021-05-21 10:29:00-04:00,589.02001953125,589.89990234375,588.9949951171875,589.1199951171875,589.1199951171875,51871
2021-05-21 10:30:00-04:00,589.1300048828125,590.3499145507812,588.8699951171875,590.0999755859375,590.0999755859375,69301
2021-05-21 10:31:00-04:00,590.1749877929688,591.3699951171875,589.969970703125,590.9871215820312,590.9871215820312,91629
2021-05-21 10:32:00-04:00,590.9500122070312,591.489990234375,590.5,591.3599853515625,591.3599853515625,72466
2021-05-21 10:33:00-04:00,591.4099731445312,591.5225830078125,590.0,590.3049926757812,590.3049926757812,65724
2021-05-21 10:34:00-04:00,590.4099731445312,590.4099731445312,589.219970703125,589.8099975585938,589.8099975585938,45382
2021-05-21 10:35:00-04:00,589.6500244140625,590.3757934570312,589.0399780273438,589.2786865234375,589.2786865234375,55723
2021-05-21 10:36:00-04:00,589.0999755859375,589.3698120117188,588.469970703125,588.5499877929688,588.5499877929688,64991
2021-05-21 10:37:00-04:00,588.4600219726562,588.6500244140625,586.6699829101562,587.1199951171875,587.1199951171875,159151
2021-05-21 10:38:00-04:00,587.010009765625,587.7100219726562,586.8599853515625,587.5,587.5,98671
2021-05-21 10:39:00-04:00,587.3350219726562,588.39990234375,587.0599975585938,587.8699951171875,587.8699951171875,99980
2021-05-21 10:40:00-04:00,587.8599853515625,587.9299926757812,586.4650268554688,587.0,587.0,96171
2021-05-21 10:41:00-04:00,586.847412109375,587.3499145507812,586.25,586.35009765625,586.35009765625,63254
2021-05-21 10:42:00-04:00,586.6400146484375,586.9400024414062,586.22998046875,586.5272827148438,586.5272827148438,61257
2021-05-21 10:43:00-04:00,586.5158081054688,587.5,586.4000244140625,587.0399780273438,587.0399780273438,75038
2021-05-21 10:44:00-04:00,587.1300048828125,587.489990234375,586.6937866210938,587.0238037109375,587.0238037109375,39183
2021-05-21 10:45:00-04:00,587.0999755859375,587.322998046875,585.7700805664062,586.189208984375,586.189208984375,90592
2021-05-21 10:46:00-04:00,586.02197265625,586.3690185546875,585.0816040039062,585.3099975585938,585.3099975585938,104500
2021-05-21 10:47:00-04:00,585.2000122070312,585.5700073242188,584.385009765625,585.2999877929688,585.2999877929688,169603
2021-05-21 10:48:00-04:00,585.3795166015625,585.3795166015625,584.3303833007812,584.6419067382812,584.6419067382812,58792
2021-05-21 10:49:00-04:00,584.6093139648438,585.0549926757812,584.4199829101562,585.0515747070312,585.0515747070312,54113
2021-05-21 10:50:00-04:00,585.1400146484375,585.989990234375,584.8900146484375,585.6699829101562,585.6699829101562,99540
2021-05-21 10:51:00-04:00,585.5850219726562,585.909912109375,585.1599731445312,585.3400268554688,585.3400268554688,62150
2021-05-21 10:52:00-04:00,585.3499755859375,586.0399780273438,585.0399780273438,585.4500122070312,585.4500122070312,56999
2021-05-21 10:53:00-04:00,585.469970703125,585.469970703125,584.4500122070312,584.4810180664062,584.4810180664062,61869
2021-05-21 10:54:00-04:00,584.489990234375,584.76171875,583.6400146484375,583.75,583.75,99324
2021-05-21 10:55:00-04:00,583.97998046875,584.8599853515625,583.7999877929688,584.7000122070312,584.7000122070312,71126
2021-05-21 10:56:00-04:00,584.72998046875,584.9500122070312,584.0,584.7100219726562,584.7100219726562,68166
2021-05-21 10:57:00-04:00,584.6749877929688,585.4398803710938,584.030029296875,585.37548828125,585.37548828125,73200
2021-05-21 10:58:00-04:00,585.2990112304688,585.77001953125,585.1900024414062,585.75,585.75,82312
2021-05-21 10:59:00-04:00,586.8049926757812,587.0,586.4348754882812,586.6500244140625,586.6500244140625,130623
2021-05-21 11:00:00-04:00,586.6199951171875,586.7283935546875,585.9500122070312,586.5650024414062,586.5650024414062,47938
2021-05-21 11:01:00-04:00,586.3150024414062,586.8400268554688,586.1345825195312,586.3900146484375,586.3900146484375,89969
2021-05-21 11:02:00-04:00,586.3400268554688,586.3400268554688,585.739990234375,585.9692993164062,585.9692993164062,49778
2021-05-21 11:03:00-04:00,586.0469970703125,586.0700073242188,585.3300170898438,585.885009765625,585.885009765625,65357
2021-05-21 11:04:00-04:00,585.4650268554688,585.7698974609375,585.4650268554688,585.7059936523438,585.7059936523438,3177
2021-05-21 11:05:00-04:00,585.760009765625,586.0499877929688,585.5599975585938,586.02001953125,586.02001953125,71053
2021-05-21 11:06:00-04:00,586.0599975585938,586.7000122070312,585.739990234375,586.4650268554688,586.4650268554688,79495
2021-05-21 11:07:00-04:00,586.375,586.9425048828125,586.030029296875,586.9151000976562,586.9151000976562,63507
2021-05-21 11:08:00-04:00,586.9000244140625,587.8800048828125,586.5700073242188,587.8300170898438,587.8300170898438,79712
2021-05-21 11:09:00-04:00,587.8900146484375,587.9199829101562,587.1099853515625,587.5960083007812,587.5960083007812,61339
2021-05-21 11:10:00-04:00,587.6199951171875,588.1599731445312,587.469970703125,587.5401000976562,587.5401000976562,62747
2021-05-21 11:11:00-04:00,587.610107421875,587.8499755859375,587.3699951171875,587.5499877929688,587.5499877929688,48619
2021-05-21 11:12:00-04:00,587.510009765625,587.77001953125,587.2720947265625,587.4149780273438,587.4149780273438,35453
2021-05-21 11:13:00-04:00,587.4099731445312,588.4400024414062,587.280029296875,588.2999877929688,588.2999877929688,71427
2021-05-21 11:14:00-04:00,588.239990234375,588.4099731445312,587.126708984375,587.126708984375,587.126708984375,59753
2021-05-21 11:15:00-04:00,587.0999755859375,587.9500122070312,587.0599975585938,587.719970703125,587.719970703125,36580
2021-05-21 11:16:00-04:00,587.75,587.8800048828125,587.260009765625,587.6500244140625,587.6500244140625,21157
2021-05-21 11:17:00-04:00,587.64501953125,587.9686889648438,587.5906982421875,587.765625,587.765625,24883
2021-05-21 11:18:00-04:00,587.726318359375,588.260009765625,587.6701049804688,588.0640258789062,588.0640258789062,50613
2021-05-21 11:19:00-04:00,588.212890625,588.5800170898438,588.130126953125,588.405029296875,588.405029296875,38486
2021-05-21 11:20:00-04:00,588.4771118164062,588.4771118164062,587.7999877929688,588.0587768554688,588.0587768554688,35940
2021-05-21 11:21:00-04:00,588.010009765625,588.0759887695312,587.3001098632812,587.3001098632812,587.3001098632812,34907
2021-05-21 11:22:00-04:00,587.3305053710938,587.7000122070312,587.3305053710938,587.4099731445312,587.4099731445312,25448
2021-05-21 11:23:00-04:00,587.4099731445312,587.4099731445312,586.530029296875,587.1649780273438,587.1649780273438,47773
2021-05-21 11:24:00-04:00,587.0700073242188,587.1209716796875,586.5601196289062,586.8200073242188,586.8200073242188,24474
2021-05-21 11:25:00-04:00,586.8099975585938,587.4393920898438,586.7000122070312,586.7000122070312,586.7000122070312,25580
2021-05-21 11:26:00-04:00,586.5499877929688,586.760009765625,585.8800048828125,585.98876953125,585.98876953125,56026
2021-05-21 11:27:00-04:00,585.760009765625,585.760009765625,585.2000122070312,585.3699951171875,585.3699951171875,37099
2021-05-21 11:28:00-04:00,585.3099975585938,585.3099975585938,584.75,584.7999877929688,584.7999877929688,48981
2021-05-21 11:29:00-04:00,584.7899780273438,584.9099731445312,584.1500244140625,584.9000244140625,584.9000244140625,48084
2021-05-21 11:30:00-04:00,584.9000244140625,585.3200073242188,584.47998046875,585.1666259765625,585.1666259765625,61456
2021-05-21 11:31:00-04:00,585.2000122070312,585.2000122070312,584.47998046875,585.0,585.0,48766
2021-05-21 11:32:00-04:00,585.0491943359375,586.3984985351562,584.97998046875,586.1599731445312,586.1599731445312,68417
2021-05-21 11:33:00-04:00,586.1699829101562,586.2996215820312,585.5,585.7938842773438,585.7938842773438,44295
2021-05-21 11:34:00-04:00,586.0,586.0,585.1950073242188,585.3150024414062,585.3150024414062,25804
2021-05-21 11:35:00-04:00,585.3526000976562,585.3834228515625,584.311279296875,584.6900024414062,584.6900024414062,56019
2021-05-21 11:36:00-04:00,584.7000122070312,585.2199096679688,584.7000122070312,585.1386108398438,585.1386108398438,29326
2021-05-21 11:37:00-04:00,585.0700073242188,585.1199951171875,584.2841186523438,584.2841186523438,584.2841186523438,30338
2021-05-21 11:38:00-04:00,584.2100219726562,584.8486938476562,584.1199951171875,584.7000122070312,584.7000122070312,43215
2021-05-21 11:39:00-04:00,584.5814819335938,585.8900146484375,584.5814819335938,585.0850219726562,585.0850219726562,74204
2021-05-21 11:40:00-04:00,585.0023193359375,586.7999877929688,585.0,586.1754150390625,586.1754150390625,73932
2021-05-21 11:41:00-04:00,586.1099853515625,586.1199951171875,585.4400024414062,585.4500122070312,585.4500122070312,24629
2021-05-21 11:42:00-04:00,585.530029296875,585.5999755859375,584.8200073242188,585.5399780273438,585.5399780273438,37058
2021-05-21 11:43:00-04:00,585.5999755859375,585.5999755859375,584.9949951171875,585.4000244140625,585.4000244140625,23937
2021-05-21 11:44:00-04:00,585.4000244140625,586.1900024414062,585.3900146484375,585.9299926757812,585.9299926757812,47364
2021-05-21 11:45:00-04:00,585.9765014648438,586.3649291992188,585.2100219726562,585.2100219726562,585.2100219726562,29743
2021-05-21 11:46:00-04:00,585.3151245117188,585.3151245117188,584.1734008789062,584.5993041992188,584.5993041992188,50523
2021-05-21 11:47:00-04:00,584.6799926757812,585.0426025390625,584.25,584.4569091796875,584.4569091796875,31124
2021-05-21 11:48:00-04:00,584.5499877929688,585.0650024414062,584.5499877929688,584.6898803710938,584.6898803710938,16621
2021-05-21 11:49:00-04:00,584.5700073242188,584.8800048828125,583.8699951171875,583.9099731445312,583.9099731445312,48870
2021-05-21 11:50:00-04:00,583.989990234375,584.989990234375,583.9213256835938,584.8599853515625,584.8599853515625,39830
2021-05-21 11:51:00-04:00,584.8010864257812,585.989990234375,584.8010864257812,585.02001953125,585.02001953125,74170
2021-05-21 11:52:00-04:00,585.02001953125,585.9000244140625,584.9614868164062,585.6599731445312,585.6599731445312,28972
2021-05-21 11:53:00-04:00,585.4837036132812,585.6298828125,584.8300170898438,584.9299926757812,584.9299926757812,24768
2021-05-21 11:54:00-04:00,584.9400024414062,585.2999877929688,583.6807250976562,583.6900024414062,583.6900024414062,61224
2021-05-21 11:55:00-04:00,583.6699829101562,583.8300170898438,582.5,582.7698974609375,582.7698974609375,99949
2021-05-21 11:56:00-04:00,582.77001953125,582.9199829101562,582.3115234375,582.5800170898438,582.5800170898438,63960
2021-05-21 11:57:00-04:00,582.489990234375,583.1500244140625,582.2999877929688,582.6199951171875,582.6199951171875,51933
2021-05-21 11:58:00-04:00,582.5999755859375,583.2000122070312,582.510009765625,583.0599975585938,583.0599975585938,45749
2021-05-21 11:59:00-04:00,583.0604248046875,583.280029296875,582.6199951171875,582.8809814453125,582.8809814453125,43046
2021-05-21 12:00:00-04:00,582.9000244140625,583.4299926757812,582.7000122070312,582.9000244140625,582.9000244140625,43373
2021-05-21 12:01:00-04:00,582.75,583.0050048828125,582.427490234375,582.5341186523438,582.5341186523438,52800
2021-05-21 12:02:00-04:00,582.5,583.0,582.22998046875,583.0,583.0,45767
2021-05-21 12:03:00-04:00,582.9500122070312,583.3900146484375,582.9500122070312,583.165283203125,583.165283203125,14305
2021-05-21 12:04:00-04:00,583.6400146484375,583.89990234375,583.0499877929688,583.1375122070312,583.1375122070312,101756
2021-05-21 12:05:00-04:00,583.1920166015625,583.6500244140625,583.0599975585938,583.281982421875,583.281982421875,32311
2021-05-21 12:06:00-04:00,583.2000122070312,583.909423828125,583.1199951171875,583.8139038085938,583.8139038085938,37906
2021-05-21 12:07:00-04:00,583.8765258789062,584.2000122070312,583.5,583.64501953125,583.64501953125,61124
2021-05-21 12:08:00-04:00,583.6099853515625,583.8400268554688,583.0800170898438,583.2100219726562,583.2100219726562,92335
2021-05-21 12:09:00-04:00,583.239990234375,583.6915893554688,582.5009765625,583.3499145507812,583.3499145507812,69108
2021-05-21 12:10:00-04:00,583.3300170898438,584.2100219726562,583.1900024414062,583.666015625,583.666015625,56936
2021-05-21 12:11:00-04:00,583.5999755859375,583.9564208984375,582.6605834960938,582.9102172851562,582.9102172851562,59508
2021-05-21 12:12:00-04:00,582.8400268554688,583.6099853515625,582.510009765625,583.4650268554688,583.4650268554688,41574
2021-05-21 12:13:00-04:00,583.4500122070312,583.8250122070312,583.1326293945312,583.385009765625,583.385009765625,35538
2021-05-21 12:14:00-04:00,583.3499755859375,583.469970703125,582.7100219726562,582.8400268554688,582.8400268554688,30103
2021-05-21 12:15:00-04:00,582.77001953125,583.5499877929688,582.2860717773438,583.2990112304688,583.2990112304688,51531
2021-05-21 12:16:00-04:00,583.1500244140625,583.8626098632812,583.1112060546875,583.7774047851562,583.7774047851562,34779
2021-05-21 12:17:00-04:00,583.8499755859375,583.9329223632812,583.3150024414062,583.75,583.75,21163
2021-05-21 12:18:00-04:00,583.780029296875,583.8200073242188,582.6500244140625,583.0910034179688,583.0910034179688,26532
2021-05-21 12:19:00-04:00,582.9600219726562,583.9099731445312,582.9600219726562,583.682373046875,583.682373046875,25563
2021-05-21 12:20:00-04:00,583.64599609375,584.1900024414062,583.5618286132812,584.114990234375,584.114990234375,31439
2021-05-21 12:21:00-04:00,584.0700073242188,584.3900146484375,584.0614013671875,584.3900146484375,584.3900146484375,33508
2021-05-21 12:22:00-04:00,584.3660278320312,584.4099731445312,583.8599853515625,584.2100219726562,584.2100219726562,37758
2021-05-21 12:23:00-04:00,584.219970703125,584.3903198242188,584.093505859375,584.2999877929688,584.2999877929688,19566
2021-05-21 12:24:00-04:00,584.260009765625,584.3499755859375,583.5800170898438,583.969970703125,583.969970703125,33439
2021-05-21 12:25:00-04:00,583.8699951171875,584.7899780273438,583.8699951171875,584.4400024414062,584.4400024414062,52156
2021-05-21 12:26:00-04:00,584.3632202148438,584.9199829101562,584.2009887695312,584.2009887695312,584.2009887695312,36097
2021-05-21 12:27:00-04:00,584.1799926757812,584.5999755859375,584.1699829101562,584.2379760742188,584.2379760742188,17510
2021-05-21 12:28:00-04:00,584.3156127929688,585.1444091796875,583.8499755859375,585.1444091796875,585.1444091796875,37014
2021-05-21 12:29:00-04:00,585.0599975585938,585.7047119140625,584.877197265625,585.6199951171875,585.6199951171875,62802
2021-05-21 12:30:00-04:00,585.5900268554688,585.8900146484375,585.4400024414062,585.5073852539062,585.5073852539062,54161
2021-05-21 12:31:00-04:00,585.7860107421875,585.7916870117188,585.3900146484375,585.6300048828125,585.6300048828125,39556
2021-05-21 12:32:00-04:00,585.5599975585938,585.8900146484375,585.4199829101562,585.625,585.625,29824
2021-05-21 12:33:00-04:00,585.4000244140625,585.75,585.3900146484375,585.6699829101562,585.6699829101562,17820
2021-05-21 12:34:00-04:00,585.6900024414062,586.39501953125,585.635009765625,586.39501953125,586.39501953125,57559
2021-05-21 12:35:00-04:00,586.416015625,586.510009765625,585.8400268554688,586.030029296875,586.030029296875,48430
2021-05-21 12:36:00-04:00,586.0399780273438,586.5,585.9400024414062,586.1199951171875,586.1199951171875,35335
2021-05-21 12:37:00-04:00,586.14501953125,586.25,585.6798095703125,586.2000122070312,586.2000122070312,31979
2021-05-21 12:38:00-04:00,586.14501953125,586.5499877929688,585.9390258789062,586.47998046875,586.47998046875,47018
2021-05-21 12:39:00-04:00,586.47998046875,587.8699951171875,586.4400024414062,587.8699951171875,587.8699951171875,100198
2021-05-21 12:40:00-04:00,587.8350219726562,588.31298828125,587.780029296875,587.780029296875,587.780029296875,111553
2021-05-21 12:41:00-04:00,587.780029296875,588.3499755859375,587.719970703125,588.10498046875,588.10498046875,60717
2021-05-21 12:42:00-04:00,588.1447143554688,588.22998046875,587.5700073242188,587.64501953125,587.64501953125,40462
2021-05-21 12:43:00-04:00,587.5599975585938,587.9058227539062,587.3099975585938,587.9058227539062,587.9058227539062,60089
2021-05-21 12:44:00-04:00,587.9199829101562,588.5712890625,587.903076171875,588.1950073242188,588.1950073242188,75153
2021-05-21 12:45:00-04:00,588.1500244140625,588.2999877929688,587.530029296875,587.5900268554688,587.5900268554688,48777
2021-05-21 12:46:00-04:00,587.6099853515625,587.7100219726562,586.7899780273438,586.8599853515625,586.8599853515625,54127
2021-05-21 12:47:00-04:00,586.7449951171875,587.0999755859375,586.5999755859375,586.8599853515625,586.8599853515625,26214
2021-05-21 12:48:00-04:00,586.9000244140625,587.360107421875,586.6900024414062,586.9099731445312,586.9099731445312,39764
2021-05-21 12:49:00-04:00,586.7965698242188,587.3599853515625,586.7965698242188,587.260009765625,587.260009765625,31032
2021-05-21 12:50:00-04:00,587.4000244140625,587.52001953125,586.5900268554688,586.5900268554688,586.5900268554688,53319
2021-05-21 12:51:00-04:00,586.6799926757812,587.0499877929688,586.4462890625,586.5,586.5,22002
2021-05-21 12:52:00-04:00,586.5900268554688,586.909912109375,586.3510131835938,586.489990234375,586.489990234375,22650
2021-05-21 12:53:00-04:00,586.405029296875,586.5748291015625,585.2100219726562,585.22119140625,585.22119140625,48485
2021-05-21 12:54:00-04:00,585.2899780273438,585.8699951171875,585.2266235351562,585.4122924804688,585.4122924804688,40425
2021-05-21 12:55:00-04:00,585.5,585.9299926757812,585.0999755859375,585.4000244140625,585.4000244140625,32175
2021-05-21 12:56:00-04:00,585.2899780273438,586.0599975585938,585.1199951171875,585.8657836914062,585.8657836914062,32060
2021-05-21 12:57:00-04:00,585.8800048828125,586.4500122070312,585.87060546875,586.3732299804688,586.3732299804688,36008
2021-05-21 12:58:00-04:00,586.5700073242188,587.0999755859375,586.3800048828125,587.026611328125,587.026611328125,238798
2021-05-21 12:59:00-04:00,587.0198974609375,587.2899780273438,586.5900268554688,586.5900268554688,586.5900268554688,30917
2021-05-21 13:00:00-04:00,586.510009765625,586.9299926757812,586.3499755859375,586.6875,586.6875,17014
2021-05-21 13:01:00-04:00,586.5,586.9400024414062,586.25,586.25,586.25,26373
2021-05-21 13:02:00-04:00,586.1199951171875,586.5,585.8599853515625,586.389892578125,586.389892578125,28513
2021-05-21 13:03:00-04:00,586.398193359375,586.5,585.9949951171875,586.2136840820312,586.2136840820312,13333
2021-05-21 13:04:00-04:00,586.1799926757812,586.478271484375,585.860107421875,586.469970703125,586.469970703125,29669
2021-05-21 13:05:00-04:00,586.260009765625,586.5,585.9199829101562,585.9199829101562,585.9199829101562,17656
2021-05-21 13:06:00-04:00,585.9199829101562,586.0,585.2100219726562,585.6699829101562,585.6699829101562,34691
2021-05-21 13:07:00-04:00,585.72998046875,586.3098754882812,585.72998046875,586.0,586.0,365372
2021-05-21 13:08:00-04:00,585.9249877929688,586.0900268554688,585.6500244140625,585.989990234375,585.989990234375,19417
2021-05-21 13:09:00-04:00,586.0499877929688,586.095703125,585.719970703125,585.8599853515625,585.8599853515625,13940
2021-05-21 13:10:00-04:00,585.875,586.760009765625,585.8499755859375,586.5800170898438,586.5800170898438,24405
2021-05-21 13:11:00-04:00,586.5908203125,586.8099975585938,586.3200073242188,586.3200073242188,586.3200073242188,27647
2021-05-21 13:12:00-04:00,586.3200073242188,586.4199829101562,585.42041015625,585.6300048828125,585.6300048828125,39101
2021-05-21 13:13:00-04:00,585.7899780273438,585.8956909179688,585.5501098632812,585.8098754882812,585.8098754882812,68843
2021-05-21 13:14:00-04:00,585.780029296875,585.9199829101562,585.4000244140625,585.4000244140625,585.4000244140625,13741
2021-05-21 13:15:00-04:00,585.4199829101562,585.7498779296875,585.2584228515625,585.2700805664062,585.2700805664062,26040
2021-05-21 13:16:00-04:00,585.27001953125,585.5827026367188,585.1417236328125,585.37841796875,585.37841796875,19755
2021-05-21 13:17:00-04:00,585.2899780273438,585.4400024414062,584.8499755859375,584.9099731445312,584.9099731445312,29540
2021-05-21 13:18:00-04:00,584.9600219726562,585.135009765625,584.5399780273438,584.6400146484375,584.6400146484375,25941
2021-05-21 13:19:00-04:00,584.594970703125,584.9000244140625,584.2899780273438,584.8200073242188,584.8200073242188,24450
2021-05-21 13:20:00-04:00,584.8200073242188,585.2098999023438,584.6849975585938,584.8900146484375,584.8900146484375,26006
2021-05-21 13:21:00-04:00,584.8341064453125,585.3350219726562,584.7600708007812,585.3350219726562,585.3350219726562,19470
2021-05-21 13:22:00-04:00,585.3200073242188,586.2000122070312,585.260009765625,586.1600952148438,586.1600952148438,52816
2021-05-21 13:23:00-04:00,586.239990234375,586.239990234375,585.6900024414062,585.75,585.75,33155
2021-05-21 13:24:00-04:00,585.77001953125,585.8599853515625,585.4600219726562,585.6168823242188,585.6168823242188,14083
2021-05-21 13:25:00-04:00,585.6300048828125,585.9697265625,585.6300048828125,585.7249755859375,585.7249755859375,19799
2021-05-21 13:26:00-04:00,585.8400268554688,586.010009765625,585.719970703125,585.9000244140625,585.9000244140625,18836
2021-05-21 13:27:00-04:00,585.8200073242188,586.0999755859375,585.7000122070312,586.02001953125,586.02001953125,25878
2021-05-21 13:28:00-04:00,586.0560302734375,586.1199951171875,585.85498046875,586.1199951171875,586.1199951171875,14268
2021-05-21 13:29:00-04:00,586.1300048828125,586.5,586.110107421875,586.2100219726562,586.2100219726562,26032
2021-05-21 13:30:00-04:00,586.2050170898438,586.8400268554688,586.1395263671875,586.7000122070312,586.7000122070312,35264
2021-05-21 13:31:00-04:00,586.6799926757812,587.6099853515625,586.530029296875,587.2211303710938,587.2211303710938,78025
